nohup: ignoring input
2025-03-20 07:38:12 - INFO - Setup for laplace ...
2025-03-20 23:05:18 - INFO - Training for patient 233 ...
2025-03-20 23:05:26 - INFO - Repeat 8/10 for epsilon 0.71
2025-03-20 23:05:26 - INFO - Training for patient 100 ...
2025-03-20 23:05:37 - INFO - Training for patient 101 ...
2025-03-20 23:05:45 - INFO - Training for patient 103 ...
2025-03-20 23:05:55 - INFO - Training for patient 106 ...
2025-03-20 23:06:03 - INFO - Training for patient 108 ...
2025-03-20 23:06:13 - INFO - Training for patient 109 ...
2025-03-20 23:06:23 - INFO - Training for patient 111 ...
2025-03-20 23:06:33 - INFO - Training for patient 112 ...
2025-03-20 23:06:42 - INFO - Training for patient 113 ...
2025-03-20 23:06:52 - INFO - Training for patient 115 ...
2025-03-20 23:07:03 - INFO - Training for patient 116 ...
2025-03-20 23:07:15 - INFO - Training for patient 117 ...
2025-03-20 23:07:24 - INFO - Training for patient 118 ...
2025-03-20 23:07:33 - INFO - Training for patient 119 ...
2025-03-20 23:07:41 - INFO - Training for patient 121 ...
2025-03-20 23:07:50 - INFO - Training for patient 122 ...
2025-03-20 23:08:00 - INFO - Training for patient 123 ...
2025-03-20 23:08:09 - INFO - Training for patient 124 ...
2025-03-20 23:08:19 - INFO - Training for patient 200 ...
2025-03-20 23:08:26 - INFO - Training for patient 203 ...
2025-03-20 23:08:35 - INFO - Training for patient 205 ...
2025-03-20 23:08:45 - INFO - Training for patient 208 ...
2025-03-20 23:08:55 - INFO - Training for patient 210 ...
2025-03-20 23:09:05 - INFO - Training for patient 212 ...
2025-03-20 23:09:17 - INFO - Training for patient 214 ...
2025-03-20 23:09:27 - INFO - Training for patient 215 ...
2025-03-20 23:09:39 - INFO - Training for patient 219 ...
2025-03-20 23:09:51 - INFO - Training for patient 220 ...
2025-03-20 23:10:00 - INFO - Training for patient 221 ...
2025-03-20 23:10:10 - INFO - Training for patient 228 ...
2025-03-20 23:10:17 - INFO - Training for patient 230 ...
2025-03-20 23:10:26 - INFO - Training for patient 231 ...
2025-03-20 23:10:35 - INFO - Training for patient 232 ...
2025-03-20 23:10:45 - INFO - Training for patient 233 ...
2025-03-20 23:10:54 - INFO - Repeat 9/10 for epsilon 0.71
2025-03-20 23:10:54 - INFO - Training for patient 100 ...
2025-03-20 23:11:04 - INFO - Training for patient 101 ...
2025-03-20 23:11:12 - INFO - Training for patient 103 ...
2025-03-20 23:11:20 - INFO - Training for patient 106 ...
2025-03-20 23:11:31 - INFO - Training for patient 108 ...
2025-03-20 23:11:42 - INFO - Training for patient 109 ...
2025-03-20 23:11:51 - INFO - Training for patient 111 ...
2025-03-20 23:12:00 - INFO - Training for patient 112 ...
2025-03-20 23:12:10 - INFO - Training for patient 113 ...
2025-03-20 23:12:20 - INFO - Training for patient 115 ...
2025-03-20 23:12:30 - INFO - Training for patient 116 ...
2025-03-20 23:12:40 - INFO - Training for patient 117 ...
2025-03-20 23:12:49 - INFO - Training for patient 118 ...
2025-03-20 23:12:59 - INFO - Training for patient 119 ...
2025-03-20 23:13:07 - INFO - Training for patient 121 ...
2025-03-20 23:13:16 - INFO - Training for patient 122 ...
2025-03-20 23:13:26 - INFO - Training for patient 123 ...
2025-03-20 23:13:35 - INFO - Training for patient 124 ...
2025-03-20 23:13:46 - INFO - Training for patient 200 ...
2025-03-20 23:13:54 - INFO - Training for patient 203 ...
2025-03-20 23:14:05 - INFO - Training for patient 205 ...
2025-03-20 23:14:13 - INFO - Training for patient 208 ...
2025-03-20 23:14:22 - INFO - Training for patient 210 ...
2025-03-20 23:14:31 - INFO - Training for patient 212 ...
2025-03-20 23:14:42 - INFO - Training for patient 214 ...
2025-03-20 23:14:50 - INFO - Training for patient 215 ...
2025-03-20 23:15:01 - INFO - Training for patient 219 ...
2025-03-20 23:15:11 - INFO - Training for patient 220 ...
2025-03-20 23:15:21 - INFO - Training for patient 221 ...
2025-03-20 23:15:29 - INFO - Training for patient 228 ...
2025-03-20 23:15:38 - INFO - Training for patient 230 ...
2025-03-20 23:15:48 - INFO - Training for patient 231 ...
2025-03-20 23:15:57 - INFO - Training for patient 232 ...
2025-03-20 23:16:09 - INFO - Training for patient 233 ...
2025-03-20 23:16:19 - INFO - Repeat 10/10 for epsilon 0.71
2025-03-20 23:16:19 - INFO - Training for patient 100 ...
2025-03-20 23:16:30 - INFO - Training for patient 101 ...
2025-03-20 23:16:38 - INFO - Training for patient 103 ...
2025-03-20 23:16:47 - INFO - Training for patient 106 ...
2025-03-20 23:16:56 - INFO - Training for patient 108 ...
2025-03-20 23:17:07 - INFO - Training for patient 109 ...
2025-03-20 23:17:17 - INFO - Training for patient 111 ...
2025-03-20 23:17:26 - INFO - Training for patient 112 ...
2025-03-20 23:17:35 - INFO - Training for patient 113 ...
2025-03-20 23:17:44 - INFO - Training for patient 115 ...
2025-03-20 23:17:55 - INFO - Training for patient 116 ...
2025-03-20 23:18:06 - INFO - Training for patient 117 ...
2025-03-20 23:18:16 - INFO - Training for patient 118 ...
2025-03-20 23:18:26 - INFO - Training for patient 119 ...
2025-03-20 23:18:35 - INFO - Training for patient 121 ...
2025-03-20 23:18:44 - INFO - Training for patient 122 ...
2025-03-20 23:18:52 - INFO - Training for patient 123 ...
2025-03-20 23:19:01 - INFO - Training for patient 124 ...
2025-03-20 23:19:11 - INFO - Training for patient 200 ...
2025-03-20 23:19:19 - INFO - Training for patient 203 ...
2025-03-20 23:19:30 - INFO - Training for patient 205 ...
2025-03-20 23:19:40 - INFO - Training for patient 208 ...
2025-03-20 23:19:49 - INFO - Training for patient 210 ...
2025-03-20 23:20:00 - INFO - Training for patient 212 ...
2025-03-20 23:20:08 - INFO - Training for patient 214 ...
2025-03-20 23:20:22 - INFO - Training for patient 215 ...
2025-03-20 23:20:32 - INFO - Training for patient 219 ...
2025-03-20 23:20:43 - INFO - Training for patient 220 ...
2025-03-20 23:20:52 - INFO - Training for patient 221 ...
2025-03-20 23:21:00 - INFO - Training for patient 228 ...
2025-03-20 23:21:08 - INFO - Training for patient 230 ...
2025-03-20 23:21:20 - INFO - Training for patient 231 ...
2025-03-20 23:21:29 - INFO - Training for patient 232 ...
2025-03-20 23:21:39 - INFO - Training for patient 233 ...
2025-03-20 23:21:48 - INFO - All repeats for epsilon 0.71 done. Saving now ...
2025-03-20 23:21:58 - INFO - Starting with epsilon 0.81 ...
2025-03-20 23:21:58 - INFO - Repeat 1/10 for epsilon 0.81
2025-03-20 23:21:58 - INFO - Training for patient 100 ...
2025-03-20 23:22:08 - INFO - Training for patient 101 ...
2025-03-20 23:22:18 - INFO - Training for patient 103 ...
2025-03-20 23:22:26 - INFO - Training for patient 106 ...
2025-03-20 23:22:34 - INFO - Training for patient 108 ...
2025-03-20 23:22:41 - INFO - Training for patient 109 ...
2025-03-20 23:22:51 - INFO - Training for patient 111 ...
2025-03-20 23:23:03 - INFO - Training for patient 112 ...
2025-03-20 23:23:12 - INFO - Training for patient 113 ...
2025-03-20 23:23:20 - INFO - Training for patient 115 ...
2025-03-20 23:23:30 - INFO - Training for patient 116 ...
2025-03-20 23:23:40 - INFO - Training for patient 117 ...
2025-03-20 23:23:50 - INFO - Training for patient 118 ...
2025-03-20 23:23:59 - INFO - Training for patient 119 ...
2025-03-20 23:24:09 - INFO - Training for patient 121 ...
2025-03-20 23:24:19 - INFO - Training for patient 122 ...
2025-03-20 23:24:30 - INFO - Training for patient 123 ...
2025-03-20 23:24:40 - INFO - Training for patient 124 ...
2025-03-20 23:24:48 - INFO - Training for patient 200 ...
2025-03-20 23:24:57 - INFO - Training for patient 203 ...
2025-03-20 23:25:06 - INFO - Training for patient 205 ...
2025-03-20 23:25:16 - INFO - Training for patient 208 ...
2025-03-20 23:25:27 - INFO - Training for patient 210 ...
2025-03-20 23:25:35 - INFO - Training for patient 212 ...
2025-03-20 23:25:45 - INFO - Training for patient 214 ...
2025-03-20 23:25:56 - INFO - Training for patient 215 ...
2025-03-20 23:26:05 - INFO - Training for patient 219 ...
2025-03-20 23:26:18 - INFO - Training for patient 220 ...
2025-03-20 23:26:29 - INFO - Training for patient 221 ...
2025-03-20 23:26:37 - INFO - Training for patient 228 ...
2025-03-20 23:26:47 - INFO - Training for patient 230 ...
2025-03-20 23:26:55 - INFO - Training for patient 231 ...
2025-03-20 23:27:05 - INFO - Training for patient 232 ...
2025-03-20 23:27:15 - INFO - Training for patient 233 ...
2025-03-20 23:27:23 - INFO - Repeat 2/10 for epsilon 0.81
2025-03-20 23:27:23 - INFO - Training for patient 100 ...
2025-03-20 23:27:33 - INFO - Training for patient 101 ...
2025-03-20 23:27:41 - INFO - Training for patient 103 ...
2025-03-20 23:27:49 - INFO - Training for patient 106 ...
2025-03-20 23:28:00 - INFO - Training for patient 108 ...
2025-03-20 23:28:11 - INFO - Training for patient 109 ...
2025-03-20 23:28:21 - INFO - Training for patient 111 ...
2025-03-20 23:28:31 - INFO - Training for patient 112 ...
2025-03-20 23:28:40 - INFO - Training for patient 113 ...
2025-03-20 23:28:49 - INFO - Training for patient 115 ...
2025-03-20 23:28:58 - INFO - Training for patient 116 ...
2025-03-20 23:29:10 - INFO - Training for patient 117 ...
2025-03-20 23:29:17 - INFO - Training for patient 118 ...
2025-03-20 23:29:25 - INFO - Training for patient 119 ...
2025-03-20 23:29:35 - INFO - Training for patient 121 ...
2025-03-20 23:29:43 - INFO - Training for patient 122 ...
2025-03-20 23:29:52 - INFO - Training for patient 123 ...
2025-03-20 23:30:01 - INFO - Training for patient 124 ...
2025-03-20 23:30:09 - INFO - Training for patient 200 ...
2025-03-20 23:30:16 - INFO - Training for patient 203 ...
2025-03-20 23:30:29 - INFO - Training for patient 205 ...
2025-03-20 23:30:37 - INFO - Training for patient 208 ...
2025-03-20 23:30:48 - INFO - Training for patient 210 ...
2025-03-20 23:30:58 - INFO - Training for patient 212 ...
2025-03-20 23:31:13 - INFO - Training for patient 214 ...
2025-03-20 23:31:24 - INFO - Training for patient 215 ...
2025-03-20 23:31:34 - INFO - Training for patient 219 ...
2025-03-20 23:31:46 - INFO - Training for patient 220 ...
2025-03-20 23:31:56 - INFO - Training for patient 221 ...
2025-03-20 23:32:07 - INFO - Training for patient 228 ...
2025-03-20 23:32:15 - INFO - Training for patient 230 ...
2025-03-20 23:32:23 - INFO - Training for patient 231 ...
2025-03-20 23:32:34 - INFO - Training for patient 232 ...
2025-03-20 23:32:46 - INFO - Training for patient 233 ...
2025-03-20 23:32:54 - INFO - Repeat 3/10 for epsilon 0.81
2025-03-20 23:32:54 - INFO - Training for patient 100 ...
2025-03-20 23:33:04 - INFO - Training for patient 101 ...
2025-03-20 23:33:12 - INFO - Training for patient 103 ...
2025-03-20 23:33:20 - INFO - Training for patient 106 ...
2025-03-20 23:33:30 - INFO - Training for patient 108 ...
2025-03-20 23:33:38 - INFO - Training for patient 109 ...
2025-03-20 23:33:47 - INFO - Training for patient 111 ...
2025-03-20 23:33:54 - INFO - Training for patient 112 ...
2025-03-20 23:34:04 - INFO - Training for patient 113 ...
2025-03-20 23:34:14 - INFO - Training for patient 115 ...
2025-03-20 23:34:25 - INFO - Training for patient 116 ...
2025-03-20 23:34:36 - INFO - Training for patient 117 ...
2025-03-20 23:34:45 - INFO - Training for patient 118 ...
2025-03-20 23:34:52 - INFO - Training for patient 119 ...
2025-03-20 23:35:01 - INFO - Training for patient 121 ...
2025-03-20 23:35:11 - INFO - Training for patient 122 ...
2025-03-20 23:35:22 - INFO - Training for patient 123 ...
2025-03-20 23:35:31 - INFO - Training for patient 124 ...
2025-03-20 23:35:42 - INFO - Training for patient 200 ...
2025-03-20 23:35:50 - INFO - Training for patient 203 ...
2025-03-20 23:36:02 - INFO - Training for patient 205 ...
2025-03-20 23:36:10 - INFO - Training for patient 208 ...
2025-03-20 23:36:19 - INFO - Training for patient 210 ...
2025-03-20 23:36:26 - INFO - Training for patient 212 ...
2025-03-20 23:36:38 - INFO - Training for patient 214 ...
2025-03-20 23:36:47 - INFO - Training for patient 215 ...
2025-03-20 23:36:59 - INFO - Training for patient 219 ...
2025-03-20 23:37:10 - INFO - Training for patient 220 ...
2025-03-20 23:37:18 - INFO - Training for patient 221 ...
2025-03-20 23:37:26 - INFO - Training for patient 228 ...
2025-03-20 23:37:37 - INFO - Training for patient 230 ...
2025-03-20 23:37:47 - INFO - Training for patient 231 ...
2025-03-20 23:37:56 - INFO - Training for patient 232 ...
2025-03-20 23:38:08 - INFO - Training for patient 233 ...
2025-03-20 23:38:16 - INFO - Repeat 4/10 for epsilon 0.81
2025-03-20 23:38:16 - INFO - Training for patient 100 ...
2025-03-20 23:38:26 - INFO - Training for patient 101 ...
2025-03-20 23:38:35 - INFO - Training for patient 103 ...
2025-03-20 23:38:42 - INFO - Training for patient 106 ...
2025-03-20 23:38:52 - INFO - Training for patient 108 ...
2025-03-20 23:39:02 - INFO - Training for patient 109 ...
2025-03-20 23:39:11 - INFO - Training for patient 111 ...
2025-03-20 23:39:19 - INFO - Training for patient 112 ...
2025-03-20 23:39:31 - INFO - Training for patient 113 ...
2025-03-20 23:39:40 - INFO - Training for patient 115 ...
2025-03-20 23:39:52 - INFO - Training for patient 116 ...
2025-03-20 23:40:02 - INFO - Training for patient 117 ...
2025-03-20 23:40:12 - INFO - Training for patient 118 ...
2025-03-20 23:40:21 - INFO - Training for patient 119 ...
2025-03-20 23:40:29 - INFO - Training for patient 121 ...
2025-03-20 23:40:39 - INFO - Training for patient 122 ...
2025-03-20 23:40:50 - INFO - Training for patient 123 ...
2025-03-20 23:41:01 - INFO - Training for patient 124 ...
2025-03-20 23:41:09 - INFO - Training for patient 200 ...
2025-03-20 23:41:15 - INFO - Training for patient 203 ...
2025-03-20 23:41:27 - INFO - Training for patient 205 ...
2025-03-20 23:41:35 - INFO - Training for patient 208 ...
2025-03-20 23:41:43 - INFO - Training for patient 210 ...
2025-03-20 23:41:51 - INFO - Training for patient 212 ...
2025-03-20 23:42:00 - INFO - Training for patient 214 ...
2025-03-20 23:42:09 - INFO - Training for patient 215 ...
2025-03-20 23:42:21 - INFO - Training for patient 219 ...
2025-03-20 23:42:31 - INFO - Training for patient 220 ...
2025-03-20 23:42:39 - INFO - Training for patient 221 ...
2025-03-20 23:42:46 - INFO - Training for patient 228 ...
2025-03-20 23:42:54 - INFO - Training for patient 230 ...
2025-03-20 23:43:02 - INFO - Training for patient 231 ...
2025-03-20 23:43:12 - INFO - Training for patient 232 ...
2025-03-20 23:43:22 - INFO - Training for patient 233 ...
2025-03-20 23:43:33 - INFO - Repeat 5/10 for epsilon 0.81
2025-03-20 23:43:33 - INFO - Training for patient 100 ...
2025-03-20 23:43:41 - INFO - Training for patient 101 ...
2025-03-20 23:43:49 - INFO - Training for patient 103 ...
2025-03-20 23:43:57 - INFO - Training for patient 106 ...
2025-03-20 23:44:06 - INFO - Training for patient 108 ...
2025-03-20 23:44:14 - INFO - Training for patient 109 ...
2025-03-20 23:44:23 - INFO - Training for patient 111 ...
2025-03-20 23:44:30 - INFO - Training for patient 112 ...
2025-03-20 23:44:40 - INFO - Training for patient 113 ...
2025-03-20 23:44:49 - INFO - Training for patient 115 ...
2025-03-20 23:45:00 - INFO - Training for patient 116 ...
2025-03-20 23:45:11 - INFO - Training for patient 117 ...
2025-03-20 23:45:20 - INFO - Training for patient 118 ...
2025-03-20 23:45:29 - INFO - Training for patient 119 ...
2025-03-20 23:45:38 - INFO - Training for patient 121 ...
2025-03-20 23:45:47 - INFO - Training for patient 122 ...
2025-03-20 23:45:57 - INFO - Training for patient 123 ...
2025-03-20 23:46:04 - INFO - Training for patient 124 ...
2025-03-20 23:46:14 - INFO - Training for patient 200 ...
2025-03-20 23:46:21 - INFO - Training for patient 203 ...
2025-03-20 23:46:32 - INFO - Training for patient 205 ...
2025-03-20 23:46:43 - INFO - Training for patient 208 ...
2025-03-20 23:46:53 - INFO - Training for patient 210 ...
2025-03-20 23:47:01 - INFO - Training for patient 212 ...
2025-03-20 23:47:12 - INFO - Training for patient 214 ...
2025-03-20 23:47:24 - INFO - Training for patient 215 ...
2025-03-20 23:47:34 - INFO - Training for patient 219 ...
2025-03-20 23:47:44 - INFO - Training for patient 220 ...
2025-03-20 23:47:52 - INFO - Training for patient 221 ...
2025-03-20 23:48:00 - INFO - Training for patient 228 ...
2025-03-20 23:48:09 - INFO - Training for patient 230 ...
2025-03-20 23:48:18 - INFO - Training for patient 231 ...
2025-03-20 23:48:27 - INFO - Training for patient 232 ...
2025-03-20 23:48:37 - INFO - Training for patient 233 ...
2025-03-20 23:48:46 - INFO - Repeat 6/10 for epsilon 0.81
2025-03-20 23:48:46 - INFO - Training for patient 100 ...
2025-03-20 23:49:00 - INFO - Training for patient 101 ...
2025-03-20 23:49:08 - INFO - Training for patient 103 ...
2025-03-20 23:49:19 - INFO - Training for patient 106 ...
2025-03-20 23:49:30 - INFO - Training for patient 108 ...
2025-03-20 23:49:39 - INFO - Training for patient 109 ...
2025-03-20 23:49:50 - INFO - Training for patient 111 ...
2025-03-20 23:50:02 - INFO - Training for patient 112 ...
2025-03-20 23:50:12 - INFO - Training for patient 113 ...
2025-03-20 23:50:21 - INFO - Training for patient 115 ...
2025-03-20 23:50:31 - INFO - Training for patient 116 ...
2025-03-20 23:50:40 - INFO - Training for patient 117 ...
2025-03-20 23:50:48 - INFO - Training for patient 118 ...
2025-03-20 23:50:59 - INFO - Training for patient 119 ...
2025-03-20 23:51:07 - INFO - Training for patient 121 ...
