nohup: ignoring input
2025-03-15 21:40:37 - INFO - Setup for laplace ...
2025-03-17 11:49:09 - INFO - Training for patient 205 ...
2025-03-17 11:49:19 - INFO - Training for patient 208 ...
2025-03-17 11:49:28 - INFO - Training for patient 210 ...
2025-03-17 11:49:38 - INFO - Training for patient 212 ...
2025-03-17 11:49:50 - INFO - Training for patient 214 ...
2025-03-17 11:50:00 - INFO - Training for patient 215 ...
2025-03-17 11:50:08 - INFO - Training for patient 219 ...
2025-03-17 11:50:19 - INFO - Training for patient 220 ...
2025-03-17 11:50:29 - INFO - Training for patient 221 ...
2025-03-17 11:50:37 - INFO - Training for patient 228 ...
2025-03-17 11:50:47 - INFO - Training for patient 230 ...
2025-03-17 11:50:59 - INFO - Training for patient 231 ...
2025-03-17 11:51:08 - INFO - Training for patient 232 ...
2025-03-17 11:51:18 - INFO - Training for patient 233 ...
2025-03-17 11:51:29 - INFO - Repeat 8/10 for epsilon 9.91
2025-03-17 11:51:29 - INFO - Training for patient 100 ...
2025-03-17 11:51:38 - INFO - Training for patient 101 ...
2025-03-17 11:51:47 - INFO - Training for patient 103 ...
2025-03-17 11:51:56 - INFO - Training for patient 106 ...
2025-03-17 11:52:06 - INFO - Training for patient 108 ...
2025-03-17 11:52:16 - INFO - Training for patient 109 ...
2025-03-17 11:52:26 - INFO - Training for patient 111 ...
2025-03-17 11:52:36 - INFO - Training for patient 112 ...
2025-03-17 11:52:47 - INFO - Training for patient 113 ...
2025-03-17 11:52:57 - INFO - Training for patient 115 ...
2025-03-17 11:53:07 - INFO - Training for patient 116 ...
2025-03-17 11:53:19 - INFO - Training for patient 117 ...
2025-03-17 11:53:26 - INFO - Training for patient 118 ...
2025-03-17 11:53:37 - INFO - Training for patient 119 ...
2025-03-17 11:53:46 - INFO - Training for patient 121 ...
2025-03-17 11:53:53 - INFO - Training for patient 122 ...
2025-03-17 11:54:05 - INFO - Training for patient 123 ...
2025-03-17 11:54:15 - INFO - Training for patient 124 ...
2025-03-17 11:54:25 - INFO - Training for patient 200 ...
2025-03-17 11:54:35 - INFO - Training for patient 203 ...
2025-03-17 11:54:46 - INFO - Training for patient 205 ...
2025-03-17 11:54:55 - INFO - Training for patient 208 ...
2025-03-17 11:55:07 - INFO - Training for patient 210 ...
2025-03-17 11:55:17 - INFO - Training for patient 212 ...
2025-03-17 11:55:29 - INFO - Training for patient 214 ...
2025-03-17 11:55:39 - INFO - Training for patient 215 ...
2025-03-17 11:55:48 - INFO - Training for patient 219 ...
2025-03-17 11:55:59 - INFO - Training for patient 220 ...
2025-03-17 11:56:07 - INFO - Training for patient 221 ...
2025-03-17 11:56:15 - INFO - Training for patient 228 ...
2025-03-17 11:56:24 - INFO - Training for patient 230 ...
2025-03-17 11:56:34 - INFO - Training for patient 231 ...
2025-03-17 11:56:44 - INFO - Training for patient 232 ...
2025-03-17 11:56:54 - INFO - Training for patient 233 ...
2025-03-17 11:57:05 - INFO - Repeat 9/10 for epsilon 9.91
2025-03-17 11:57:05 - INFO - Training for patient 100 ...
2025-03-17 11:57:15 - INFO - Training for patient 101 ...
2025-03-17 11:57:22 - INFO - Training for patient 103 ...
2025-03-17 11:57:32 - INFO - Training for patient 106 ...
2025-03-17 11:57:41 - INFO - Training for patient 108 ...
2025-03-17 11:57:52 - INFO - Training for patient 109 ...
2025-03-17 11:58:00 - INFO - Training for patient 111 ...
2025-03-17 11:58:09 - INFO - Training for patient 112 ...
2025-03-17 11:58:20 - INFO - Training for patient 113 ...
2025-03-17 11:58:29 - INFO - Training for patient 115 ...
2025-03-17 11:58:40 - INFO - Training for patient 116 ...
2025-03-17 11:58:51 - INFO - Training for patient 117 ...
2025-03-17 11:58:59 - INFO - Training for patient 118 ...
2025-03-17 11:59:10 - INFO - Training for patient 119 ...
2025-03-17 11:59:20 - INFO - Training for patient 121 ...
2025-03-17 11:59:32 - INFO - Training for patient 122 ...
2025-03-17 11:59:44 - INFO - Training for patient 123 ...
2025-03-17 11:59:53 - INFO - Training for patient 124 ...
2025-03-17 12:00:03 - INFO - Training for patient 200 ...
2025-03-17 12:00:11 - INFO - Training for patient 203 ...
2025-03-17 12:00:22 - INFO - Training for patient 205 ...
2025-03-17 12:00:31 - INFO - Training for patient 208 ...
2025-03-17 12:00:42 - INFO - Training for patient 210 ...
2025-03-17 12:00:51 - INFO - Training for patient 212 ...
2025-03-17 12:01:02 - INFO - Training for patient 214 ...
2025-03-17 12:01:14 - INFO - Training for patient 215 ...
2025-03-17 12:01:25 - INFO - Training for patient 219 ...
2025-03-17 12:01:35 - INFO - Training for patient 220 ...
2025-03-17 12:01:45 - INFO - Training for patient 221 ...
2025-03-17 12:01:54 - INFO - Training for patient 228 ...
2025-03-17 12:02:06 - INFO - Training for patient 230 ...
2025-03-17 12:02:17 - INFO - Training for patient 231 ...
2025-03-17 12:02:30 - INFO - Training for patient 232 ...
2025-03-17 12:02:43 - INFO - Training for patient 233 ...
2025-03-17 12:02:54 - INFO - Repeat 10/10 for epsilon 9.91
2025-03-17 12:02:54 - INFO - Training for patient 100 ...
2025-03-17 12:03:07 - INFO - Training for patient 101 ...
2025-03-17 12:03:18 - INFO - Training for patient 103 ...
2025-03-17 12:03:25 - INFO - Training for patient 106 ...
2025-03-17 12:03:37 - INFO - Training for patient 108 ...
2025-03-17 12:03:46 - INFO - Training for patient 109 ...
2025-03-17 12:03:57 - INFO - Training for patient 111 ...
2025-03-17 12:04:10 - INFO - Training for patient 112 ...
2025-03-17 12:04:20 - INFO - Training for patient 113 ...
2025-03-17 12:04:30 - INFO - Training for patient 115 ...
2025-03-17 12:04:39 - INFO - Training for patient 116 ...
2025-03-17 12:04:52 - INFO - Training for patient 117 ...
2025-03-17 12:05:01 - INFO - Training for patient 118 ...
2025-03-17 12:05:10 - INFO - Training for patient 119 ...
2025-03-17 12:05:20 - INFO - Training for patient 121 ...
2025-03-17 12:05:28 - INFO - Training for patient 122 ...
2025-03-17 12:05:39 - INFO - Training for patient 123 ...
2025-03-17 12:05:49 - INFO - Training for patient 124 ...
2025-03-17 12:06:00 - INFO - Training for patient 200 ...
2025-03-17 12:06:09 - INFO - Training for patient 203 ...
2025-03-17 12:06:20 - INFO - Training for patient 205 ...
2025-03-17 12:06:31 - INFO - Training for patient 208 ...
2025-03-17 12:06:41 - INFO - Training for patient 210 ...
2025-03-17 12:06:50 - INFO - Training for patient 212 ...
2025-03-17 12:06:58 - INFO - Training for patient 214 ...
2025-03-17 12:07:08 - INFO - Training for patient 215 ...
2025-03-17 12:07:22 - INFO - Training for patient 219 ...
2025-03-17 12:07:34 - INFO - Training for patient 220 ...
2025-03-17 12:07:44 - INFO - Training for patient 221 ...
2025-03-17 12:07:51 - INFO - Training for patient 228 ...
2025-03-17 12:08:03 - INFO - Training for patient 230 ...
2025-03-17 12:08:13 - INFO - Training for patient 231 ...
2025-03-17 12:08:23 - INFO - Training for patient 232 ...
2025-03-17 12:08:33 - INFO - Training for patient 233 ...
2025-03-17 12:08:42 - INFO - All repeats for epsilon 9.91 done. Saving now ...
2025-03-17 12:08:50 - INFO - Starting with epsilon 10 ...
2025-03-17 12:08:50 - INFO - Repeat 1/10 for epsilon 10
2025-03-17 12:08:50 - INFO - Training for patient 100 ...
2025-03-17 12:09:01 - INFO - Training for patient 101 ...
2025-03-17 12:09:10 - INFO - Training for patient 103 ...
2025-03-17 12:09:20 - INFO - Training for patient 106 ...
2025-03-17 12:09:30 - INFO - Training for patient 108 ...
2025-03-17 12:09:39 - INFO - Training for patient 109 ...
2025-03-17 12:09:47 - INFO - Training for patient 111 ...
2025-03-17 12:09:57 - INFO - Training for patient 112 ...
2025-03-17 12:10:07 - INFO - Training for patient 113 ...
2025-03-17 12:10:18 - INFO - Training for patient 115 ...
2025-03-17 12:10:28 - INFO - Training for patient 116 ...
2025-03-17 12:10:37 - INFO - Training for patient 117 ...
2025-03-17 12:10:47 - INFO - Training for patient 118 ...
2025-03-17 12:10:56 - INFO - Training for patient 119 ...
2025-03-17 12:11:05 - INFO - Training for patient 121 ...
2025-03-17 12:11:14 - INFO - Training for patient 122 ...
2025-03-17 12:11:23 - INFO - Training for patient 123 ...
2025-03-17 12:11:34 - INFO - Training for patient 124 ...
2025-03-17 12:11:43 - INFO - Training for patient 200 ...
2025-03-17 12:11:52 - INFO - Training for patient 203 ...
2025-03-17 12:12:01 - INFO - Training for patient 205 ...
2025-03-17 12:12:09 - INFO - Training for patient 208 ...
2025-03-17 12:12:22 - INFO - Training for patient 210 ...
2025-03-17 12:12:31 - INFO - Training for patient 212 ...
2025-03-17 12:12:40 - INFO - Training for patient 214 ...
2025-03-17 12:12:48 - INFO - Training for patient 215 ...
2025-03-17 12:12:58 - INFO - Training for patient 219 ...
2025-03-17 12:13:09 - INFO - Training for patient 220 ...
2025-03-17 12:13:18 - INFO - Training for patient 221 ...
2025-03-17 12:13:25 - INFO - Training for patient 228 ...
2025-03-17 12:13:34 - INFO - Training for patient 230 ...
2025-03-17 12:13:43 - INFO - Training for patient 231 ...
2025-03-17 12:13:54 - INFO - Training for patient 232 ...
2025-03-17 12:14:05 - INFO - Training for patient 233 ...
2025-03-17 12:14:14 - INFO - Repeat 2/10 for epsilon 10
2025-03-17 12:14:14 - INFO - Training for patient 100 ...
2025-03-17 12:14:24 - INFO - Training for patient 101 ...
2025-03-17 12:14:33 - INFO - Training for patient 103 ...
2025-03-17 12:14:43 - INFO - Training for patient 106 ...
2025-03-17 12:14:53 - INFO - Training for patient 108 ...
2025-03-17 12:15:06 - INFO - Training for patient 109 ...
2025-03-17 12:15:14 - INFO - Training for patient 111 ...
2025-03-17 12:15:23 - INFO - Training for patient 112 ...
2025-03-17 12:15:34 - INFO - Training for patient 113 ...
2025-03-17 12:15:45 - INFO - Training for patient 115 ...
2025-03-17 12:15:54 - INFO - Training for patient 116 ...
2025-03-17 12:16:04 - INFO - Training for patient 117 ...
2025-03-17 12:16:15 - INFO - Training for patient 118 ...
2025-03-17 12:16:23 - INFO - Training for patient 119 ...
2025-03-17 12:16:31 - INFO - Training for patient 121 ...
2025-03-17 12:16:40 - INFO - Training for patient 122 ...
2025-03-17 12:16:51 - INFO - Training for patient 123 ...
2025-03-17 12:17:01 - INFO - Training for patient 124 ...
2025-03-17 12:17:11 - INFO - Training for patient 200 ...
2025-03-17 12:17:20 - INFO - Training for patient 203 ...
2025-03-17 12:17:30 - INFO - Training for patient 205 ...
2025-03-17 12:17:37 - INFO - Training for patient 208 ...
2025-03-17 12:17:48 - INFO - Training for patient 210 ...
2025-03-17 12:17:57 - INFO - Training for patient 212 ...
2025-03-17 12:18:06 - INFO - Training for patient 214 ...
2025-03-17 12:18:15 - INFO - Training for patient 215 ...
2025-03-17 12:18:26 - INFO - Training for patient 219 ...
2025-03-17 12:18:36 - INFO - Training for patient 220 ...
2025-03-17 12:18:48 - INFO - Training for patient 221 ...
2025-03-17 12:18:55 - INFO - Training for patient 228 ...
2025-03-17 12:19:05 - INFO - Training for patient 230 ...
2025-03-17 12:19:18 - INFO - Training for patient 231 ...
2025-03-17 12:19:28 - INFO - Training for patient 232 ...
2025-03-17 12:19:38 - INFO - Training for patient 233 ...
2025-03-17 12:19:48 - INFO - Repeat 3/10 for epsilon 10
2025-03-17 12:19:48 - INFO - Training for patient 100 ...
2025-03-17 12:19:58 - INFO - Training for patient 101 ...
2025-03-17 12:20:06 - INFO - Training for patient 103 ...
2025-03-17 12:20:15 - INFO - Training for patient 106 ...
2025-03-17 12:20:25 - INFO - Training for patient 108 ...
2025-03-17 12:20:36 - INFO - Training for patient 109 ...
2025-03-17 12:20:46 - INFO - Training for patient 111 ...
2025-03-17 12:20:55 - INFO - Training for patient 112 ...
2025-03-17 12:21:03 - INFO - Training for patient 113 ...
2025-03-17 12:21:13 - INFO - Training for patient 115 ...
2025-03-17 12:21:25 - INFO - Training for patient 116 ...
2025-03-17 12:21:35 - INFO - Training for patient 117 ...
2025-03-17 12:21:44 - INFO - Training for patient 118 ...
2025-03-17 12:21:53 - INFO - Training for patient 119 ...
2025-03-17 12:22:02 - INFO - Training for patient 121 ...
2025-03-17 12:22:12 - INFO - Training for patient 122 ...
2025-03-17 12:22:21 - INFO - Training for patient 123 ...
2025-03-17 12:22:30 - INFO - Training for patient 124 ...
2025-03-17 12:22:40 - INFO - Training for patient 200 ...
2025-03-17 12:22:50 - INFO - Training for patient 203 ...
2025-03-17 12:22:59 - INFO - Training for patient 205 ...
2025-03-17 12:23:11 - INFO - Training for patient 208 ...
2025-03-17 12:23:21 - INFO - Training for patient 210 ...
2025-03-17 12:23:29 - INFO - Training for patient 212 ...
2025-03-17 12:23:41 - INFO - Training for patient 214 ...
2025-03-17 12:23:52 - INFO - Training for patient 215 ...
2025-03-17 12:24:03 - INFO - Training for patient 219 ...
2025-03-17 12:24:14 - INFO - Training for patient 220 ...
2025-03-17 12:24:25 - INFO - Training for patient 221 ...
2025-03-17 12:24:35 - INFO - Training for patient 228 ...
2025-03-17 12:24:43 - INFO - Training for patient 230 ...
2025-03-17 12:24:53 - INFO - Training for patient 231 ...
2025-03-17 12:25:04 - INFO - Training for patient 232 ...
2025-03-17 12:25:14 - INFO - Training for patient 233 ...
2025-03-17 12:25:23 - INFO - Repeat 4/10 for epsilon 10
2025-03-17 12:25:23 - INFO - Training for patient 100 ...
2025-03-17 12:25:35 - INFO - Training for patient 101 ...
2025-03-17 12:25:46 - INFO - Training for patient 103 ...
2025-03-17 12:25:55 - INFO - Training for patient 106 ...
2025-03-17 12:26:04 - INFO - Training for patient 108 ...
2025-03-17 12:26:15 - INFO - Training for patient 109 ...
2025-03-17 12:26:22 - INFO - Training for patient 111 ...
2025-03-17 12:26:31 - INFO - Training for patient 112 ...
2025-03-17 12:26:42 - INFO - Training for patient 113 ...
2025-03-17 12:26:53 - INFO - Training for patient 115 ...
2025-03-17 12:27:01 - INFO - Training for patient 116 ...
2025-03-17 12:27:14 - INFO - Training for patient 117 ...
2025-03-17 12:27:24 - INFO - Training for patient 118 ...
2025-03-17 12:27:34 - INFO - Training for patient 119 ...
2025-03-17 12:27:45 - INFO - Training for patient 121 ...
2025-03-17 12:27:53 - INFO - Training for patient 122 ...
2025-03-17 12:28:04 - INFO - Training for patient 123 ...
2025-03-17 12:28:15 - INFO - Training for patient 124 ...
2025-03-17 12:28:26 - INFO - Training for patient 200 ...
2025-03-17 12:28:34 - INFO - Training for patient 203 ...
2025-03-17 12:28:47 - INFO - Training for patient 205 ...
2025-03-17 12:28:59 - INFO - Training for patient 208 ...
2025-03-17 12:29:09 - INFO - Training for patient 210 ...
2025-03-17 12:29:19 - INFO - Training for patient 212 ...
2025-03-17 12:29:28 - INFO - Training for patient 214 ...
2025-03-17 12:29:38 - INFO - Training for patient 215 ...
2025-03-17 12:29:49 - INFO - Training for patient 219 ...
2025-03-17 12:30:00 - INFO - Training for patient 220 ...
2025-03-17 12:30:09 - INFO - Training for patient 221 ...
2025-03-17 12:30:17 - INFO - Training for patient 228 ...
2025-03-17 12:30:25 - INFO - Training for patient 230 ...
2025-03-17 12:30:35 - INFO - Training for patient 231 ...
2025-03-17 12:30:45 - INFO - Training for patient 232 ...
2025-03-17 12:30:57 - INFO - Training for patient 233 ...
2025-03-17 12:31:05 - INFO - Repeat 5/10 for epsilon 10
2025-03-17 12:31:05 - INFO - Training for patient 100 ...
2025-03-17 12:31:14 - INFO - Training for patient 101 ...
2025-03-17 12:31:25 - INFO - Training for patient 103 ...
2025-03-17 12:31:35 - INFO - Training for patient 106 ...
2025-03-17 12:31:46 - INFO - Training for patient 108 ...
2025-03-17 12:31:56 - INFO - Training for patient 109 ...
2025-03-17 12:32:05 - INFO - Training for patient 111 ...
2025-03-17 12:32:14 - INFO - Training for patient 112 ...
2025-03-17 12:32:24 - INFO - Training for patient 113 ...
2025-03-17 12:32:36 - INFO - Training for patient 115 ...
2025-03-17 12:32:47 - INFO - Training for patient 116 ...
2025-03-17 12:32:58 - INFO - Training for patient 117 ...
2025-03-17 12:33:06 - INFO - Training for patient 118 ...
2025-03-17 12:33:13 - INFO - Training for patient 119 ...
2025-03-17 12:33:23 - INFO - Training for patient 121 ...
2025-03-17 12:33:32 - INFO - Training for patient 122 ...
2025-03-17 12:33:45 - INFO - Training for patient 123 ...
2025-03-17 12:33:55 - INFO - Training for patient 124 ...
2025-03-17 12:34:04 - INFO - Training for patient 200 ...
2025-03-17 12:34:13 - INFO - Training for patient 203 ...
2025-03-17 12:34:23 - INFO - Training for patient 205 ...
2025-03-17 12:34:33 - INFO - Training for patient 208 ...
2025-03-17 12:34:43 - INFO - Training for patient 210 ...
2025-03-17 12:34:54 - INFO - Training for patient 212 ...
2025-03-17 12:35:04 - INFO - Training for patient 214 ...
2025-03-17 12:35:15 - INFO - Training for patient 215 ...
2025-03-17 12:35:27 - INFO - Training for patient 219 ...
2025-03-17 12:35:40 - INFO - Training for patient 220 ...
2025-03-17 12:35:48 - INFO - Training for patient 221 ...
2025-03-17 12:35:58 - INFO - Training for patient 228 ...
2025-03-17 12:36:09 - INFO - Training for patient 230 ...
2025-03-17 12:36:18 - INFO - Training for patient 231 ...
2025-03-17 12:36:29 - INFO - Training for patient 232 ...
2025-03-17 12:36:38 - INFO - Training for patient 233 ...
2025-03-17 12:36:47 - INFO - Repeat 6/10 for epsilon 10
2025-03-17 12:36:47 - INFO - Training for patient 100 ...
2025-03-17 12:36:58 - INFO - Training for patient 101 ...
